,Date,Index,Z_Score,phase
506,2006-07-31,101.1184,1.6934177804182196,expansion
507,2006-08-31,101.1536,1.837200753316523,expansion
508,2006-09-30,101.2189,2.002619452251304,expansion
509,2006-10-31,101.3053,2.130128899551523,expansion
510,2006-11-30,101.3997,2.213602466483885,expansion
511,2006-12-31,101.4925,2.258986105493767,expansion
512,2007-01-31,101.5735,2.2623335453611957,expansion
513,2007-02-28,101.6449,2.242752826478478,expansion
514,2007-03-31,101.7062,2.2301194353822065,expansion
515,2007-04-30,101.7575,2.1627347905722942,expansion
516,2007-05-31,101.7945,1.9381806966990893,expansion
517,2007-06-30,101.8047,1.6454735055260865,expansion
518,2007-07-31,101.78200000000001,1.3697274581742263,expansion
519,2007-08-31,101.7232,1.1077627113391708,expansion
520,2007-09-30,101.6394,0.8756307011377795,expansion
521,2007-10-31,101.5411,0.6867575399622506,expansion
522,2007-11-30,101.4281,0.5054014829210778,expansion
523,2007-12-31,101.3044,0.30577118384099744,expansion
524,2008-01-31,101.1625,0.04430808951731629,expansion
525,2008-02-29,100.9843,-0.2615196094805805,contraction
526,2008-03-31,100.7669,-0.6601407539345293,contraction
527,2008-04-30,100.5043,-1.1708522940989932,contraction
528,2008-05-31,100.1787,-1.8046404653358181,contraction
529,2008-06-30,99.77271999999999,-2.4935469720813117,contraction
530,2008-07-31,99.27374,-3.0849515562311183,contraction
531,2008-08-31,98.67984,-3.4598788841518964,contraction
532,2008-09-30,98.00404,-3.6237962906909,contraction
533,2008-10-31,97.29771,-3.6322299423720774,contraction
534,2008-11-30,96.65445,-3.5291114507079957,contraction
535,2008-12-31,96.15607,-3.354320559445963,contraction
536,2009-01-31,95.85005,-3.1375818381830345,contraction
537,2009-02-28,95.76164,-2.8928063980999066,contraction
538,2009-03-31,95.89394,-2.6260543227299205,contraction
539,2009-04-30,96.22251999999999,-2.343020824825772,contraction
540,2009-05-31,96.68327,-2.05819365024813,contraction
541,2009-06-30,97.21602,-1.7810364203551907,contraction
542,2009-07-31,97.76890999999999,-1.488942100763255,contraction
543,2009-08-31,98.30323,-1.1609178027184954,contraction
544,2009-09-30,98.79114,-0.8367371802133329,contraction
545,2009-10-31,99.21044,-0.5174615909708785,contraction
546,2009-11-30,99.56018,-0.1921401692279002,contraction
547,2009-12-31,99.85045,0.01819091129343721,expansion
548,2010-01-31,100.0828,0.1286316793220899,expansion
549,2010-02-28,100.2561,0.2138223975798059,expansion
550,2010-03-31,100.3778,0.2764954603763687,expansion
551,2010-04-30,100.4401,0.31194994453185015,expansion
552,2010-05-31,100.4538,0.32444820084640064,expansion
553,2010-06-30,100.4447,0.32599670802477815,expansion
554,2010-07-31,100.4444,0.3323339446408576,expansion
555,2010-08-31,100.4756,0.35553423289239333,expansion
556,2010-09-30,100.5409,0.3975516545319663,expansion
557,2010-10-31,100.6304,0.45332460135841535,expansion
558,2010-11-30,100.7348,0.5174329437497315,expansion
559,2010-12-31,100.8333,0.5775424789266527,expansion
560,2011-01-31,100.9009,0.6186759430910884,expansion
561,2011-02-28,100.9097,0.6244869669663226,expansion
562,2011-03-31,100.8449,0.5868955161445671,expansion
563,2011-04-30,100.7107,0.5091752672349193,expansion
564,2011-05-31,100.5166,0.3976801891439152,expansion
565,2011-06-30,100.2835,0.17795726277969232,expansion
566,2011-07-31,100.0381,-0.012503612804811513,contraction
567,2011-08-31,99.8098,-0.14005122350752341,contraction
568,2011-09-30,99.6394,-0.23643323050466733,contraction
569,2011-10-31,99.55112,-0.2907049730134031,contraction
570,2011-11-30,99.53796,-0.30821770639853274,contraction
571,2011-12-31,99.5743,-0.30271400821045574,contraction
572,2012-01-31,99.6249,-0.2933303442813128,contraction
573,2012-02-29,99.65616999999999,-0.3023039068978852,contraction
574,2012-03-31,99.64952,-0.35010231938552017,contraction
575,2012-04-30,99.59969,-0.4571037933385346,contraction
576,2012-05-31,99.51595999999999,-0.6375813702302617,contraction
577,2012-06-30,99.41553,-0.8900501401587516,contraction
578,2012-07-31,99.32188000000001,-1.1728495077586607,contraction
579,2012-08-31,99.25449,-1.4058690073474556,contraction
580,2012-09-30,99.22482,-1.5183254633890668,contraction
581,2012-10-31,99.23231,-1.5073059943533786,contraction
582,2012-11-30,99.27790999999999,-1.4008929665594405,contraction
583,2012-12-31,99.3568,-1.2355775468644985,contraction
584,2013-01-31,99.4568,-0.8090495658365057,contraction
585,2013-02-28,99.56692,-0.28602514562259973,contraction
586,2013-03-31,99.67215,0.013793971775574955,expansion
587,2013-04-30,99.77003,0.18423343834624517,expansion
588,2013-05-31,99.87154,0.36481997892352463,expansion
589,2013-06-30,99.97388000000001,0.5511897977166264,expansion
590,2013-07-31,100.0745,0.7386192076646247,expansion
591,2013-08-31,100.1722,0.9252003352340471,expansion
592,2013-09-30,100.2606,1.1007577457600952,expansion
593,2013-10-31,100.3351,1.2596103242091887,expansion
594,2013-11-30,100.3921,1.3995947086128648,expansion
595,2013-12-31,100.4247,1.5120761112278178,expansion
596,2014-01-31,100.4382,1.607887368107646,expansion
597,2014-02-28,100.4447,1.7038535244662547,expansion
598,2014-03-31,100.4483,1.7913636064030338,expansion
599,2014-04-30,100.4408,1.8298333416753436,expansion
600,2014-05-31,100.42299999999999,1.8052008979771883,expansion
601,2014-06-30,100.4022,1.7386068205265297,expansion
602,2014-07-31,100.3835,1.6606269664009736,expansion
603,2014-08-31,100.3685,1.5934354612698547,expansion
604,2014-09-30,100.3629,1.4313944901222755,expansion
605,2014-10-31,100.3606,1.194302777470904,expansion
606,2014-11-30,100.3584,0.9595432912688613,expansion
607,2014-12-31,100.3557,0.727386670507438,expansion
608,2015-01-31,100.3535,0.5030858068839253,expansion
609,2015-02-28,100.3444,0.2790319195876221,expansion
610,2015-03-31,100.3236,0.06868984554893502,expansion
611,2015-04-30,100.2889,-0.038065144105997505,contraction
612,2015-05-31,100.2397,-0.14824935480436624,contraction
613,2015-06-30,100.1792,-0.2910711181690922,contraction
614,2015-07-31,100.1045,-0.4829164844663598,contraction
615,2015-08-31,100.0244,-0.716796524868257,contraction
616,2015-09-30,99.95467,-0.964828532439643,contraction
617,2015-10-31,99.89816,-1.2237754260524427,contraction
618,2015-11-30,99.84264,-1.5269556179977826,contraction
619,2015-12-31,99.78368,-1.8745265172837553,contraction
620,2016-01-31,99.72363,-2.220747424404188,contraction
621,2016-02-29,99.66755,-2.4936287551544862,contraction
622,2016-03-31,99.63075,-2.6125742031626777,contraction
623,2016-04-30,99.61513000000001,-2.591308520770372,contraction
624,2016-05-31,99.61549000000001,-2.483207678008601,contraction
625,2016-06-30,99.63174000000001,-2.3216761445848415,contraction
626,2016-07-31,99.66505,-2.125517704735887,contraction
627,2016-08-31,99.72077,-1.8897278716371506,contraction
628,2016-09-30,99.80306,-1.6034391393404628,contraction
629,2016-10-31,99.90597,-1.1426445799802571,contraction
630,2016-11-30,100.0216,-0.6057778495003604,contraction
631,2016-12-31,100.1339,-0.0742361958946484,contraction
632,2017-01-31,100.2274,0.2359874607959995,expansion
633,2017-02-28,100.3012,0.4882911555922106,expansion
634,2017-03-31,100.3607,0.6956224481952642,expansion
635,2017-04-30,100.413,0.8766562855437959,expansion
636,2017-05-31,100.4673,1.0565563764913588,expansion
637,2017-06-30,100.5271,1.2403712419203345,expansion
638,2017-07-31,100.5919,1.4196450660779174,expansion
639,2017-08-31,100.6619,1.5890592644163162,expansion
640,2017-09-30,100.7282,1.7203753114478244,expansion
641,2017-10-31,100.7848,1.8018149542730355,expansion
642,2017-11-30,100.8247,1.8251143981848192,expansion
643,2017-12-31,100.8445,1.7947249710031326,expansion
644,2018-01-31,100.8483,1.731321189057317,expansion
645,2018-02-28,100.8369,1.642308560223269,expansion
646,2018-03-31,100.7983,1.5043400833871923,expansion
647,2018-04-30,100.734,1.3243158991036146,expansion
648,2018-05-31,100.6556,1.1274279784861159,expansion
649,2018-06-30,100.5649,0.860484418896477,expansion
650,2018-07-31,100.4624,0.4422940086525494,expansion
651,2018-08-31,100.3469,0.05113098653402258,expansion
652,2018-09-30,100.2193,-0.23578834315543531,contraction
653,2018-10-31,100.0855,-0.5407470064141726,contraction
654,2018-11-30,99.95694,-0.8371424222592181,contraction
655,2018-12-31,99.83569,-1.1174893427930184,contraction
656,2019-01-31,99.73124,-1.3573139785300163,contraction
657,2019-02-28,99.64751,-1.546250106543857,contraction
658,2019-03-31,99.5836,-1.6846569255275148,contraction
659,2019-04-30,99.52875,-1.7939084994555141,contraction
660,2019-05-31,99.47379000000001,-1.890610442705001,contraction
661,2019-06-30,99.42352,-1.961428735960629,contraction
662,2019-07-31,99.3868,-1.988680037280149,contraction
663,2019-08-31,99.3712,-1.9623639397346895,contraction
664,2019-09-30,99.38728,-1.8713333609242981,contraction
665,2019-10-31,99.43127,-1.7336963903537201,contraction
666,2019-11-30,99.48532,-1.5889277983920136,contraction
667,2019-12-31,99.52689000000001,-1.478647338807447,contraction
668,2020-01-31,99.53090999999999,-1.4438339735480614,contraction
669,2020-02-29,99.48335,-1.428986925866414,contraction
670,2020-03-31,97.96035,-3.300544394390129,contraction
671,2020-04-30,94.23611,-4.931529853968784,contraction
672,2020-05-31,95.65472,-3.1099693974870717,contraction
